DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
UL	0.370786	37	0	3	1	1	1	1	0	2126	28	0	36.9149 	0	0
UL	0.370804	37	0	3	2	1	1	2	0	2126	28	0	40.5409 	0	0
DL	0.372786	37	2	3	1	1	1	1	0	2126	28	0	36.8552	0	0
DL	0.372804	37	2	3	2	1	1	2	0	2126	28	0	40.8611	0	0
UL	0.380786	38	0	3	1	1	1	1	0	2126	28	0	35.7451 	0	0
UL	0.380804	38	0	3	2	1	1	2	0	2126	28	0	40.164 	0	0
DL	0.382786	38	2	3	1	1	1	1	0	2126	28	0	35.5412	0	0
DL	0.382804	38	2	3	2	1	1	2	0	2126	28	0	39.7247	0	0
UL	0.390786	39	0	3	1	1	1	1	0	2126	28	0	34.7425 	0	0
UL	0.390804	39	0	3	2	1	1	2	0	2126	28	0	39.7389 	0	0
DL	0.392786	39	2	3	1	1	1	1	0	2126	28	0	34.7608	0	0
DL	0.392804	39	2	3	2	1	1	2	0	2126	28	0	39.6276	0	0
UL	0.400786	40	0	3	1	1	1	1	0	2126	28	0	34.8573 	0	0
UL	0.400804	40	0	3	2	1	1	2	0	2126	28	0	39.5611 	0	0
DL	0.402786	40	2	3	1	1	1	1	0	2126	28	0	34.9644	0	0
DL	0.402804	40	2	3	2	1	1	2	0	2126	28	0	39.6411	0	0
UL	0.410786	41	0	3	1	1	1	1	0	2126	28	0	35.209 	0	0
UL	0.410804	41	0	3	2	1	1	2	0	2126	28	0	39.9123 	0	0
DL	0.412786	41	2	3	1	1	1	1	0	2126	28	0	34.9909	0	0
DL	0.412804	41	2	3	2	1	1	2	0	2126	28	0	40.0674	0	0
UL	0.420786	42	0	3	1	1	1	1	0	2126	28	0	36.0743 	0	0
UL	0.420804	42	0	3	2	1	1	2	0	2126	28	0	40.1748 	0	0
DL	0.422786	42	2	3	1	1	1	1	0	2126	28	0	36.0318	0	0
DL	0.422804	42	2	3	2	1	1	2	0	2126	28	0	40.159	0	0
UL	0.430786	43	0	3	1	1	1	1	0	2126	28	0	35.9309 	0	0
UL	0.430804	43	0	3	2	1	1	2	0	2126	28	0	40.0747 	0	0
DL	0.432786	43	2	3	1	1	1	1	0	2126	28	0	35.578	0	0
DL	0.432804	43	2	3	2	1	1	2	0	2126	28	0	40.1176	0	0
UL	0.440786	44	0	3	1	1	1	1	0	2126	28	0	35.473 	0	0
UL	0.440804	44	0	3	2	1	1	2	0	2126	28	0	40.2471 	0	0
DL	0.442786	44	2	3	1	1	1	1	0	2126	28	0	35.511	0	0
DL	0.442804	44	2	3	2	1	1	2	0	2126	28	0	39.9678	0	0
UL	0.450786	45	0	3	1	1	1	1	0	2126	28	0	35.0548 	0	0
UL	0.450804	45	0	3	2	1	1	2	0	2126	28	0	40.3329 	0	0
DL	0.452786	45	2	3	1	1	1	1	0	2126	28	0	34.8709	0	0
DL	0.452804	45	2	3	2	1	1	2	0	2126	28	0	40.7922	0	0
UL	0.460786	46	0	3	1	1	1	1	0	2126	28	0	34.4405 	0	0
UL	0.460804	46	0	3	2	1	1	2	0	2126	28	0	41.0468 	0	0
DL	0.462786	46	2	3	1	1	1	1	0	2126	28	0	34.4497	0	0
DL	0.462804	46	2	3	2	1	1	2	0	2126	28	0	40.7721	0	0
UL	0.470786	47	0	3	1	1	1	1	0	2126	28	0	33.7925 	0	0
UL	0.470804	47	0	3	2	1	1	2	0	2126	28	0	40.5529 	0	0
DL	0.472786	47	2	3	1	1	1	1	0	2126	28	0	33.7666	0	0
DL	0.472804	47	2	3	2	1	1	2	0	2126	28	0	40.4808	0	0
UL	0.480786	48	0	3	1	1	1	1	0	2126	28	0	34.0556 	0	0
UL	0.480804	48	0	3	2	1	1	2	0	2126	28	0	39.7925 	0	0
DL	0.482786	48	2	3	1	1	1	1	0	2126	28	0	34.111	0	0
DL	0.482804	48	2	3	2	1	1	2	0	2126	28	0	39.8216	0	0
UL	0.490786	49	0	3	1	1	1	1	0	2126	28	0	33.4793 	0	0
UL	0.490804	49	0	3	2	1	1	2	0	2126	28	0	40.1138 	0	0
DL	0.492786	49	2	3	1	1	1	1	0	2126	28	0	33.7799	0	0
DL	0.492804	49	2	3	2	1	1	2	0	2126	28	0	40.0689	0	0
UL	0.500786	50	0	3	1	1	1	1	0	2126	28	0	33.9249 	0	0
UL	0.500804	50	0	3	2	1	1	2	0	2126	28	0	40.0798 	0	0
DL	0.502786	50	2	3	1	1	1	1	0	2126	28	0	33.7622	0	0
DL	0.502804	50	2	3	2	1	1	2	0	2126	28	0	40.1044	0	0
UL	0.510786	51	0	3	1	1	1	1	0	2126	28	0	33.6445 	0	0
UL	0.510804	51	0	3	2	1	1	2	0	2126	28	0	39.9645 	0	0
DL	0.512786	51	2	3	1	1	1	1	0	2126	28	0	33.234	0	0
DL	0.512804	51	2	3	2	1	1	2	0	2126	28	0	39.6259	0	0
UL	0.520786	52	0	3	1	1	1	1	0	2126	28	0	33.4772 	0	0
UL	0.520804	52	0	3	2	1	1	2	0	2126	28	0	40.1879 	0	0
DL	0.522786	52	2	3	1	1	1	1	0	2126	28	0	33.5141	0	0
DL	0.522804	52	2	3	2	1	1	2	0	2126	28	0	40.3831	0	0
UL	0.530786	53	0	3	1	1	1	1	0	2126	28	0	34.0232 	0	0
UL	0.530804	53	0	3	2	1	1	2	0	2126	28	0	40.3116 	0	0
DL	0.532786	53	2	3	1	1	1	1	0	2126	28	0	33.8316	0	0
DL	0.532804	53	2	3	2	1	1	2	0	2126	28	0	40.1514	0	0
UL	0.540786	54	0	3	1	1	1	1	0	2126	28	0	33.7892 	0	0
UL	0.540804	54	0	3	2	1	1	2	0	2126	28	0	40.1247 	0	0
DL	0.542786	54	2	3	1	1	1	1	0	2126	28	0	33.5558	0	0
DL	0.542804	54	2	3	2	1	1	2	0	2126	28	0	40.1759	0	0
UL	0.550786	55	0	3	1	1	1	1	0	2126	28	0	33.7117 	0	0
UL	0.550804	55	0	3	2	1	1	2	0	2126	28	0	40.232 	0	0
DL	0.552786	55	2	3	1	1	1	1	0	2126	28	0	33.467	0	0
DL	0.552804	55	2	3	2	1	1	2	0	2126	28	0	40.2901	0	0
UL	0.560786	56	0	3	1	1	1	1	0	2126	28	0	33.3921 	0	0
UL	0.560804	56	0	3	2	1	1	2	0	2126	28	0	41.3901 	0	0
DL	0.562786	56	2	3	1	1	1	1	0	2126	28	0	33.5115	0	0
DL	0.562804	56	2	3	2	1	1	2	0	2126	28	0	41.2622	0	0
UL	0.570786	57	0	3	1	1	1	1	0	2126	28	0	33.4016 	0	0
UL	0.570804	57	0	3	2	1	1	2	0	2126	28	0	41.0445 	0	0
DL	0.572786	57	2	3	1	1	1	1	0	2126	28	0	32.9759	0	0
DL	0.572804	57	2	3	2	1	1	2	0	2126	28	0	41.1075	0	0
UL	0.580786	58	0	3	1	1	1	1	0	2126	28	0	32.1039 	0	0
UL	0.580804	58	0	3	2	1	1	2	0	2126	28	0	40.755 	0	0
DL	0.582786	58	2	3	1	1	1	1	0	2126	28	0	32.1467	0	0
DL	0.582804	58	2	3	2	1	1	2	0	2126	28	0	40.6253	0	0
UL	0.590786	59	0	3	1	1	1	1	0	2126	28	0	32.0665 	0	0
UL	0.590804	59	0	3	2	1	1	2	0	2126	28	0	40.1239 	0	0
DL	0.592786	59	2	3	1	1	1	1	0	2126	28	0	32.1194	0	0
DL	0.592804	59	2	3	2	1	1	2	0	2126	28	0	40.0767	0	0
UL	0.600786	60	0	3	1	1	1	1	0	2126	28	0	31.7648 	0	0
UL	0.600804	60	0	3	2	1	1	2	0	2126	28	0	40.232 	0	0
DL	0.602786	60	2	3	1	1	1	1	0	2126	28	0	31.7769	0	0
DL	0.602804	60	2	3	2	1	1	2	0	2126	28	0	40.3071	0	0
UL	0.610786	61	0	3	1	1	1	1	0	2126	28	0	31.1396 	0	0
UL	0.610804	61	0	3	2	1	1	2	0	2126	28	0	39.5938 	0	0
DL	0.612786	61	2	3	1	1	1	1	0	2126	28	0	30.9618	0	0
DL	0.612804	61	2	3	2	1	1	2	0	2126	28	0	39.6454	0	0
UL	0.620786	62	0	3	1	1	1	1	0	2126	28	0	31.8419 	0	0
UL	0.620804	62	0	3	2	1	1	2	0	2126	28	0	39.9954 	0	0
DL	0.622786	62	2	3	1	1	1	1	0	2126	28	0	31.8566	0	0
DL	0.622804	62	2	3	2	1	1	2	0	2126	28	0	39.7061	0	0
UL	0.630786	63	0	3	1	1	1	1	0	2126	28	0	32.1882 	0	0
UL	0.630804	63	0	3	2	1	1	2	0	2126	28	0	39.4635 	0	0
DL	0.632786	63	2	3	1	1	1	1	0	2126	28	0	32.3607	0	0
DL	0.632804	63	2	3	2	1	1	2	0	2126	28	0	39.2502	0	0
UL	0.640786	64	0	3	1	1	1	1	0	2126	28	0	32.7833 	0	0
UL	0.640804	64	0	3	2	1	1	2	0	2126	28	0	39.581 	0	0
DL	0.642786	64	2	3	1	1	1	1	0	2126	28	0	32.6564	0	0
DL	0.642804	64	2	3	2	1	1	2	0	2126	28	0	39.5862	0	0
UL	0.650786	65	0	3	1	1	1	1	0	2126	28	0	32.285 	0	0
UL	0.650804	65	0	3	2	1	1	2	0	2126	28	0	39.9883 	0	0
DL	0.652786	65	2	3	1	1	1	1	0	2126	28	0	32.3516	0	0
DL	0.652804	65	2	3	2	1	1	2	0	2126	28	0	39.7435	0	0
UL	0.660786	66	0	3	1	1	1	1	0	2126	28	0	32.3352 	0	0
UL	0.660804	66	0	3	2	1	1	2	0	2126	28	0	40.5348 	0	0
DL	0.662786	66	2	3	1	1	1	1	0	2126	28	0	32.4565	0	0
DL	0.662804	66	2	3	2	1	1	2	0	2126	28	0	40.5938	0	0
UL	0.670786	67	0	3	1	1	1	1	0	2126	28	0	32.9637 	0	0
UL	0.670804	67	0	3	2	1	1	2	0	2126	28	0	40.1267 	0	0
DL	0.672786	67	2	3	1	1	1	1	0	2126	28	0	33.4457	0	0
DL	0.672804	67	2	3	2	1	1	2	0	2126	28	0	39.8504	0	0
UL	0.680786	68	0	3	1	1	1	1	0	2126	28	0	33.3179 	0	0
UL	0.680804	68	0	3	2	1	1	2	0	2126	28	0	39.9589 	0	0
DL	0.682786	68	2	3	1	1	1	1	0	2126	28	0	33.3866	0	0
DL	0.682804	68	2	3	2	1	1	2	0	2126	28	0	40.2666	0	0
UL	0.690786	69	0	3	1	1	1	1	0	2126	28	0	33.8683 	0	0
UL	0.690804	69	0	3	2	1	1	2	0	2126	28	0	39.6837 	0	0
DL	0.692786	69	2	3	1	1	1	1	0	2126	28	0	33.5985	0	0
DL	0.692804	69	2	3	2	1	1	2	0	2126	28	0	39.7626	0	0
UL	0.700786	70	0	3	1	1	1	1	0	2126	28	0	33.9297 	0	0
UL	0.700804	70	0	3	2	1	1	2	0	2126	28	0	40.4794 	0	0
DL	0.702786	70	2	3	1	1	1	1	0	2126	28	0	33.8336	0	0
DL	0.702804	70	2	3	2	1	1	2	0	2126	28	0	40.3644	0	0
UL	0.710786	71	0	3	1	1	1	1	0	2126	28	0	33.7308 	0	0
UL	0.710804	71	0	3	2	1	1	2	0	2126	28	0	40.4836 	0	0
DL	0.712786	71	2	3	1	1	1	1	0	2126	28	0	33.7031	0	0
DL	0.712804	71	2	3	2	1	1	2	0	2126	28	0	40.3965	0	0
UL	0.720786	72	0	3	1	1	1	1	0	2126	28	0	33.6879 	0	0
UL	0.720804	72	0	3	2	1	1	2	0	2126	28	0	40.346 	0	0
DL	0.722786	72	2	3	1	1	1	1	0	2126	28	0	33.4824	0	0
DL	0.722804	72	2	3	2	1	1	2	0	2126	28	0	40.2424	0	0
UL	0.730786	73	0	3	1	1	1	1	0	2126	28	0	33.8561 	0	0
UL	0.730804	73	0	3	2	1	1	2	0	2126	28	0	40.2816 	0	0
DL	0.732786	73	2	3	1	1	1	1	0	2126	28	0	33.6279	0	0
DL	0.732804	73	2	3	2	1	1	2	0	2126	28	0	40.5988	0	0
UL	0.740786	74	0	3	1	1	1	1	0	2126	28	0	33.3572 	0	0
UL	0.740804	74	0	3	2	1	1	2	0	2126	28	0	40.0004 	0	0
DL	0.742786	74	2	3	1	1	1	1	0	2126	28	0	33.1208	0	0
DL	0.742804	74	2	3	2	1	1	2	0	2126	28	0	39.7523	0	0
UL	0.750786	75	0	3	1	1	1	1	0	2126	28	0	33.4792 	0	0
UL	0.750804	75	0	3	2	1	1	2	0	2126	28	0	40.2899 	0	0
