DL/UL	time	tbSize	SINR(dB)
DL	9.6328	2126	378.518
DL	964.279	2126	371.725
DL	9.6428	2126	381.515
DL	965.279	2126	372.931
DL	9.6528	2126	385.739
DL	966.279	2126	373.292
DL	9.6628	2126	388.083
DL	967.279	2126	37.837
DL	9.6728	2126	39.171
DL	968.279	2126	381.182
DL	9.6828	2126	388.641
DL	969.279	2126	376.796
DL	9.6928	2126	400.431
DL	970.279	2126	375.732
DL	9.7028	2126	403.687
DL	971.279	2126	36.435
DL	9.7128	2126	404.575
DL	972.279	2126	359.094
DL	9.7228	2126	406.204
DL	973.279	2126	350.809
DL	9.7328	2126	407.079
DL	974.279	2126	34.996
DL	9.7428	2126	39.793
DL	975.279	2126	356.222
DL	9.7528	2126	38.843
DL	976.279	2126	360.157
DL	9.7628	2126	387.425
DL	977.279	2126	352.638
DL	9.7728	2126	380.528
DL	978.279	2126	349.425
DL	9.7828	2126	37.089
DL	979.279	2126	349.684
DL	9.7928	2126	361.251
DL	980.279	2126	353.581
DL	9.8028	2126	359.676
DL	981.279	2126	34.939
DL	9.8128	2126	367.207
DL	982.279	2126	341.305
DL	9.8228	2126	370.071
DL	983.279	2126	345.098
DL	9.8328	2126	366.852
DL	984.279	2126	348.822
DL	9.8428	2126	375.119
DL	985.279	2126	347.251
DL	9.8528	2126	383.364
DL	986.279	2126	350.162
DL	9.8628	2126	387.249
DL	987.279	2126	35.113
DL	9.8728	2126	387.794
DL	988.279	2126	350.388
DL	9.8828	2126	379.804
DL	989.279	2126	350.295
DL	9.8928	2126	379.878
DL	990.279	2126	346.462
DL	9.9028	2126	382.023
DL	991.279	2126	34.237
DL	9.9128	2126	37.846
DL	992.279	2126	342.691
DL	9.9228	2126	382.377
DL	993.279	2126	349.169
DL	9.9328	2126	377.941
DL	994.279	2126	352.482
DL	9.9428	2126	380.656
DL	995.279	2126	354.042
DL	9.9528	2126	383.336
DL	996.279	2126	355.444
DL	9.9628	2126	38.529
DL	997.279	2126	360.625
DL	9.9728	2126	389.535
DL	998.279	2126	371.393
DL	9.9828	2126	390.812
DL	999.279	2126	363.662
DL	9.9928	2126	393.418
DL	10.2028	2126	361.705
DL	10.2028	2126	391.474
DL	10.0128	2126	355.991
DL	10.0128	2126	397.871
DL	10.0228	2126	357.066
DL	10.0228	2126	39.921
DL	10.0328	2126	358.035
DL	10.0328	2126	40.229
DL	10.0428	2126	352.629
DL	10.0428	2126	404.846
DL	10.0528	2126	356.742
DL	10.0528	2126	414.718
DL	10.0628	2126	353.313
DL	10.0628	2126	420.259
DL	10.0728	2126	361.362
DL	10.0728	2126	405.061
DL	10.0828	2126	368.999
DL	10.0828	2126	403.706
DL	10.0928	2126	367.957
DL	10.0928	2126	397.282
DL	10.1028	2126	36.725
DL	10.1028	2126	397.372
DL	10.1128	2126	363.008
DL	10.1128	2126	398.571
DL	10.1228	2126	369.767
DL	10.1228	2126	398.341
DL	10.1328	2126	375.089
DL	10.1328	2126	397.926
DL	10.1428	2126	381.483
DL	10.1428	2126	395.898
DL	10.1528	2126	385.965
DL	10.1528	2126	386.867
DL	10.1628	2126	390.548
DL	10.1628	2126	390.144
DL	10.1728	2126	391.421
DL	10.1728	2126	386.297
DL	10.1828	2126	383.432
DL	10.1828	2126	383.749
DL	10.1928	2126	380.572
DL	10.1928	2126	37.89
DL	10.2028	2126	393.213
DL	10.2028	2126	382.582
DL	10.2128	2126	387.182
DL	10.2128	2126	383.258
DL	10.2228	2126	391.093
DL	10.2228	2126	378.338
DL	10.2328	2126	391.972
DL	10.2328	2126	381.602
DL	10.2428	2126	390.961
DL	10.2428	2126	383.045
DL	10.2528	2126	391.432
DL	10.2528	2126	37.833
DL	10.2628	2126	396.255
DL	10.2628	2126	382.494
DL	10.2728	2126	390.184
DL	10.2728	2126	386.304
DL	10.2828	2126	393.152
DL	10.2828	2126	381.427
DL	10.2928	2126	397.605
DL	10.2928	2126	381.344
DL	10.3028	2126	393.347
DL	10.3028	2126	375.509
DL	10.3128	2126	392.474
DL	10.3128	2126	373.164
DL	10.3228	2126	393.505
DL	10.3228	2126	375.207
DL	10.3328	2126	399.123
DL	10.3328	2126	378.435
DL	10.3428	2126	394.658
DL	10.3428	2126	378.151
DL	10.3528	2126	399.099
DL	10.3528	2126	372.236
DL	10.3628	2126	405.489
DL	10.3628	2126	369.921
DL	10.3728	2126	408.959
DL	10.3728	2126	361.327
DL	10.3828	2126	413.519
DL	10.3828	2126	363.039
DL	10.3928	2126	409.698
DL	10.3928	2126	358.492
DL	10.4028	2126	408.035
DL	10.4028	2126	359.683
DL	10.4128	2126	409.025
DL	10.4128	2126	369.082
DL	10.4228	2126	404.797
DL	10.4228	2126	360.299
DL	10.4328	2126	40.935
DL	10.4328	2126	361.725
DL	10.4428	2126	410.187
DL	10.4428	2126	362.986
DL	10.4528	2126	408.915
DL	10.4528	2126	365.212
DL	10.4628	2126	404.105
DL	10.4628	2126	367.755
DL	10.4728	2126	407.741
DL	10.4728	2126	365.541
DL	10.4828	2126	40.604
DL	10.4828	2126	369.536
DL	10.4928	2126	406.988
DL	10.4928	2126	377.296
DL	10.5028	2126	416.332
DL	10.5028	2126	377.615
DL	10.5128	2126	406.823
DL	10.5128	2126	382.629
DL	10.5228	2126	412.635
DL	10.5228	2126	385.046
DL	10.5328	2126	413.409
DL	10.5328	2126	387.067
DL	10.5428	2126	409.138
DL	10.5428	2126	394.511
DL	10.5528	2126	411.629
DL	10.5528	2126	396.083
DL	10.5628	2126	411.378
DL	10.5628	2126	377.675
DL	10.5728	2126	413.517
DL	10.5728	2126	386.674
DL	10.5828	2126	407.708
DL	10.5828	2126	388.613
DL	10.5928	2126	405.483
DL	10.5928	2126	384.695
DL	10.6028	2126	407.733
DL	10.6028	2126	390.473
DL	10.6128	2126	404.799
DL	10.6128	2126	390.521
DL	10.6228	2126	408.394
DL	10.6228	2126	390.792
DL	10.6328	2126	408.791
DL	10.6328	2126	38.686
DL	10.6428	2126	413.513
DL	10.6428	2126	395.101
DL	10.6528	2126	416.867
DL	10.6528	2126	39.236
DL	10.6628	2126	412.028
DL	10.6628	2126	386.448
DL	10.6728	2126	423.051
DL	10.6728	2126	385.957
DL	10.6828	2126	425.236
DL	10.6828	2126	388.719
DL	10.6928	2126	430.028
DL	10.6928	2126	389.417
DL	10.7028	2126	429.478
DL	10.7028	2126	385.427
DL	10.7128	2126	425.366
DL	10.7128	2126	380.119
DL	10.7228	2126	421.718
DL	10.7228	2126	385.236
DL	10.7328	2126	415.445
DL	10.7328	2126	382.933
DL	10.7428	2126	418.378
DL	10.7428	2126	377.459
DL	10.7528	2126	421.568
DL	10.7528	2126	369.935
DL	10.7628	2126	420.975
DL	10.7628	2126	369.321
DL	10.7728	2126	427.487
DL	10.7728	2126	371.342
DL	10.7828	2126	42.088
DL	10.7828	2126	379.332
DL	10.7928	2126	421.089
DL	10.7928	2126	376.202
DL	10.8028	2126	428.052
DL	10.8028	2126	374.311
DL	10.8128	2126	443.525
DL	10.8128	2126	371.854
DL	10.8228	2126	442.513
DL	10.8228	2126	36.71
DL	10.8328	2126	44.621
DL	10.8328	2126	368.512
DL	10.8428	2126	450.667
DL	10.8428	2126	360.413
DL	10.8528	2126	448.668
DL	10.8528	2126	354.358
DL	10.8628	2126	448.343
DL	10.8628	2126	355.884
DL	10.8728	2126	447.642
DL	10.8728	2126	367.313
DL	10.8828	2126	451.375
DL	10.8828	2126	367.331
DL	10.8928	2126	445.128
DL	10.8928	2126	368.112
DL	10.9028	2126	439.478
DL	10.9028	2126	364.131
DL	10.9128	2126	437.971
DL	10.9128	2126	35.888
DL	10.9228	2126	42.847
DL	10.9228	2126	362.412
DL	10.9328	2126	424.743
DL	10.9328	2126	355.421
DL	10.9428	2126	426.975
DL	10.9428	2126	358.129
DL	10.9528	2126	430.816
DL	10.9528	2126	363.059
DL	10.9628	2126	426.471
DL	10.9628	2126	365.914
DL	10.9728	2126	422.724
DL	10.9728	2126	365.835
DL	10.9828	2126	426.441
DL	10.9828	2126	36.905
DL	10.9928	2126	429.555
DL	10.9928	2126	370.748
DL	11.2028	2126	430.848
DL	11.2028	2126	366.614
DL	11.0128	2126	427.134
DL	11.0128	2126	365.382
DL	11.0228	2126	428.386
DL	11.0228	2126	367.323
DL	11.0328	2126	421.539
DL	11.0328	2126	367.518
DL	11.0428	2126	420.274
DL	11.0428	2126	362.635
DL	11.0528	2126	42.189
DL	11.0528	2126	368.776
DL	11.0628	2126	423.079
DL	11.0628	2126	372.876
DL	11.0728	2126	424.065
DL	11.0728	2126	367.136
DL	11.0828	2126	422.492
DL	11.0828	2126	368.382
DL	11.0928	2126	421.487
DL	11.0928	2126	368.198
DL	11.1028	2126	42.429
DL	11.1028	2126	364.152
DL	11.1128	2126	422.881
DL	11.1128	2126	363.776
DL	11.1228	2126	42.175
DL	11.1228	2126	362.266
DL	11.1328	2126	428.845
DL	11.1328	2126	361.363
DL	11.1428	2126	419.453
DL	11.1428	2126	358.722
DL	11.1528	2126	412.353
DL	11.1528	2126	363.583
DL	11.1628	2126	415.516
DL	11.1628	2126	367.129
DL	11.1728	2126	402.329
DL	11.1728	2126	372.224
DL	11.1828	2126	402.347
DL	11.1828	2126	370.813
DL	11.1928	2126	406.207
DL	11.1928	2126	37.562
DL	11.2028	2126	405.084
DL	11.2028	2126	371.904
DL	11.2128	2126	40.476
DL	11.2128	2126	371.217
DL	11.2228	2126	396.041
DL	11.2228	2126	373.974
DL	11.2328	2126	406.344
DL	11.2328	2126	373.616
DL	11.2428	2126	408.336
DL	11.2428	2126	370.241
DL	11.2528	2126	404.258
DL	11.2528	2126	375.411
DL	11.2628	2126	401.139
DL	11.2628	2126	373.179
DL	11.2728	2126	407.307
DL	11.2728	2126	376.901
DL	11.2828	2126	400.559
DL	11.2828	2126	377.104
DL	11.2928	2126	396.569
DL	11.2928	2126	376.887
DL	11.3028	2126	389.279
DL	11.3028	2126	37.192
DL	11.3128	2126	385.313
DL	11.3128	2126	361.884
DL	11.3228	2126	383.404
DL	11.3228	2126	356.277
DL	11.3328	2126	380.526
DL	11.3328	2126	352.045
DL	11.3428	2126	390.526
DL	11.3428	2126	358.159
DL	11.3528	2126	396.941
DL	11.3528	2126	365.371
DL	11.3628	2126	39.419
DL	11.3628	2126	368.102
DL	11.3728	2126	404.726
DL	11.3728	2126	365.736
DL	11.3828	2126	402.698
DL	11.3828	2126	363.335
DL	11.3928	2126	405.286
DL	11.3928	2126	364.448
DL	11.4028	2126	389.965
DL	11.4028	2126	369.614
DL	11.4128	2126	387.909
DL	11.4128	2126	371.633
DL	11.4228	2126	383.885
DL	11.4228	2126	371.606
DL	11.4328	2126	387.577
DL	11.4328	2126	375.128
DL	11.4428	2126	390.446
DL	11.4428	2126	376.197
DL	11.4528	2126	386.612
DL	11.4528	2126	368.129
DL	11.4628	2126	386.196
DL	11.4628	2126	367.929
DL	11.4728	2126	385.149
DL	11.4728	2126	366.936
DL	11.4828	2126	388.354
DL	11.4828	2126	369.961
DL	11.4928	2126	395.944
DL	11.4928	2126	376.123
DL	11.5028	2126	392.829
DL	11.5028	2126	373.034
DL	11.5128	2126	397.003
DL	11.5128	2126	363.404
DL	11.5228	2126	400.393
DL	11.5228	2126	358.217
DL	11.5328	2126	400.765
DL	11.5328	2126	35.891
DL	11.5428	2126	397.921
DL	11.5428	2126	351.635
DL	11.5528	2126	399.966
DL	11.5528	2126	345.568
DL	11.5628	2126	390.308
DL	11.5628	2126	348.858
DL	11.5728	2126	39.355
DL	11.5728	2126	344.702
DL	11.5828	2126	391.808
DL	11.5828	2126	346.862
DL	11.5928	2126	383.079
DL	11.5928	2126	353.635
DL	11.6028	2126	384.099
DL	11.6028	2126	351.441
DL	11.6128	2126	389.378
DL	11.6128	2126	347.438
DL	11.6228	2126	390.026
DL	11.6228	2126	354.725
DL	11.6328	2126	389.359
DL	11.6328	2126	357.682
DL	11.6428	2126	400.967
DL	11.6428	2126	358.485
DL	11.6528	2126	393.297
DL	11.6528	2126	35.356
DL	11.6628	2126	397.241
DL	11.6628	2126	353.957
DL	11.6728	2126	399.642
DL	11.6728	2126	349.196
DL	11.6828	2126	400.976
DL	11.6828	2126	346.198
DL	11.6928	2126	393.703
DL	11.6928	2126	351.422
DL	11.7028	2126	397.345
DL	11.7028	2126	357.681
DL	11.7128	2126	410.901
DL	11.7128	2126	358.017
DL	11.7228	2126	414.756
DL	11.7228	2126	360.322
DL	11.7328	2126	411.511
DL	11.7328	2126	359.893
DL	11.7428	2126	412.972
DL	11.7428	2126	357.834
DL	11.7528	2126	416.493
DL	11.7528	2126	361.441
DL	11.7628	2126	420.678
DL	11.7628	2126	363.854
DL	11.7728	2126	42.64
DL	11.7728	2126	362.479
DL	11.7828	2126	424.814
DL	11.7828	2126	368.163
DL	11.7928	2126	428.179
DL	11.7928	2126	366.328
DL	11.8028	2126	428.698
DL	11.8028	2126	371.771
DL	11.8128	2126	433.316
DL	11.8128	2126	374.616
DL	11.8228	2126	430.009
DL	11.8228	2126	376.441
DL	11.8328	2126	42.694
DL	11.8328	2126	377.986
DL	11.8428	2126	435.464
DL	11.8428	2126	38.747
DL	11.8528	2126	431.311
DL	11.8528	2126	401.305
DL	11.8628	2126	432.417
DL	11.8628	2126	401.893
DL	11.8728	2126	431.886
DL	11.8728	2126	401.332
DL	11.8828	2126	432.376
DL	11.8828	2126	401.133
DL	11.8928	2126	429.285
DL	11.8928	2126	396.618
DL	11.9028	2126	426.154
DL	11.9028	2126	396.576
DL	11.9128	2126	42.021
DL	11.9128	2126	395.069
DL	11.9228	2126	414.952
DL	11.9228	2126	391.033
DL	11.9328	2126	418.813
DL	11.9328	2126	387.274
DL	11.9428	2126	416.904
DL	11.9428	2126	393.435
DL	11.9528	2126	41.856
DL	11.9528	2126	39.449
DL	11.9628	2126	417.918
DL	11.9628	2126	397.707
DL	11.9728	2126	416.636
DL	11.9728	2126	389.911
DL	11.9828	2126	416.665
DL	11.9828	2126	397.513
DL	11.9928	2126	410.618
DL	11.9928	2126	387.873
DL	12.2028	2126	406.475
DL	12.2028	2126	39.47
DL	12.0128	2126	401.478
DL	12.0128	2126	397.211
DL	12.0228	2126	403.721
DL	12.0228	2126	396.803
DL	12.0328	2126	411.223
DL	12.0328	2126	402.173
DL	12.0428	2126	40.237
DL	12.0428	2126	395.846
DL	12.0528	2126	400.235
DL	12.0528	2126	401.269
DL	12.0628	2126	398.878
DL	12.0628	2126	401.971
DL	12.0728	2126	394.977
DL	12.0728	2126	404.129
DL	12.0828	2126	396.278
DL	12.0828	2126	400.713
DL	12.0928	2126	385.705
DL	12.0928	2126	402.604
DL	12.1028	2126	387.803
DL	12.1028	2126	405.139
DL	12.1128	2126	384.795
DL	12.1128	2126	394.877
DL	12.1228	2126	383.904
DL	12.1228	2126	395.187
DL	12.1328	2126	377.757
DL	12.1328	2126	399.426
DL	12.1428	2126	383.198
DL	12.1428	2126	39.88
DL	12.1528	2126	386.496
DL	12.1528	2126	392.455
DL	12.1628	2126	376.208
DL	12.1628	2126	392.809
DL	12.1728	2126	379.304
DL	12.1728	2126	385.465
DL	12.1828	2126	375.508
DL	12.1828	2126	382.789
DL	12.1928	2126	376.057
DL	12.1928	2126	39.897
DL	12.2028	2126	376.884
DL	12.2028	2126	40.067
DL	12.2128	2126	381.678
DL	12.2128	2126	408.078
DL	12.2228	2126	389.247
DL	12.2228	2126	404.584
DL	12.2328	2126	392.822
DL	12.2328	2126	405.495
DL	12.2428	2126	38.959
DL	12.2428	2126	410.304
DL	12.2528	2126	391.365
DL	12.2528	2126	408.758
DL	12.2628	2126	390.036
DL	12.2628	2126	409.374
DL	12.2728	2126	392.003
DL	12.2728	2126	406.562
DL	12.2828	2126	399.359
DL	12.2828	2126	396.899
DL	12.2928	2126	393.463
DL	12.2928	2126	400.608
DL	12.3028	2126	39.587
DL	12.3028	2126	394.946
DL	12.3128	2126	397.698
DL	12.3128	2126	394.951
DL	12.3228	2126	402.794
DL	12.3228	2126	395.083
DL	12.3328	2126	409.088
DL	12.3328	2126	394.194
DL	12.3428	2126	407.191
DL	12.3428	2126	394.738
DL	12.3528	2126	392.801
DL	12.3528	2126	396.186
DL	12.3628	2126	397.427
DL	12.3628	2126	395.485
DL	12.3728	2126	39.625
DL	12.3728	2126	391.717
DL	12.3828	2126	395.822
DL	12.3828	2126	394.374
DL	12.3928	2126	398.957
DL	12.3928	2126	401.303
DL	12.4028	2126	399.428
DL	12.4028	2126	398.546
DL	12.4128	2126	397.517
DL	12.4128	2126	396.164
DL	12.4228	2126	403.194
DL	12.4228	2126	398.961
DL	12.4328	2126	401.613
DL	12.4328	2126	392.873
DL	12.4428	2126	403.347
DL	12.4428	2126	388.587
DL	12.4528	2126	394.397
DL	12.4528	2126	400.468
DL	12.4628	2126	393.074
DL	12.4628	2126	398.832
DL	12.4728	2126	391.047
DL	12.4728	2126	403.237
DL	12.4828	2126	393.806
DL	12.4828	2126	411.202
DL	12.4928	2126	394.297
DL	12.4928	2126	406.293
DL	12.5028	2126	390.821
DL	12.5028	2126	403.569
DL	12.5128	2126	391.026
DL	12.5128	2126	403.843
DL	12.5228	2126	387.355
DL	12.5228	2126	404.486
DL	12.5328	2126	387.342
DL	12.5328	2126	403.771
DL	12.5428	2126	389.554
DL	12.5428	2126	406.599
DL	12.5528	2126	388.871
DL	12.5528	2126	410.205
DL	12.5628	2126	392.478
DL	12.5628	2126	413.109
DL	12.5728	2126	393.025
DL	12.5728	2126	419.427
DL	12.5828	2126	391.034
DL	12.5828	2126	408.598
DL	12.5928	2126	386.464
DL	12.5928	2126	411.563
DL	12.6028	2126	386.616
DL	12.6028	2126	41.345
DL	12.6128	2126	401.166
DL	12.6128	2126	414.336
DL	12.6228	2126	39.914
DL	12.6228	2126	416.096
DL	12.6328	2126	406.227
DL	12.6328	2126	411.457
DL	12.6428	2126	40.278
DL	12.6428	2126	407.076
DL	12.6528	2126	403.535
DL	12.6528	2126	416.135
DL	12.6628	2126	407.041
DL	12.6628	2126	419.539
DL	12.6728	2126	406.745
DL	12.6728	2126	41.906
DL	12.6828	2126	406.279
DL	12.6828	2126	413.549
DL	12.6928	2126	405.629
DL	12.6928	2126	41.004
DL	12.7028	2126	399.873
DL	12.7028	2126	414.215
DL	12.7128	2126	394.337
DL	12.7128	2126	419.564
DL	12.7228	2126	39.205
DL	12.7228	2126	416.534
DL	12.7328	2126	390.557
DL	12.7328	2126	414.626
DL	12.7428	2126	392.667
DL	12.7428	2126	404.895
DL	12.7528	2126	38.704
DL	12.7528	2126	405.246
DL	12.7628	2126	391.253
DL	12.7628	2126	408.511
DL	12.7728	2126	392.218
DL	12.7728	2126	418.453
DL	12.7828	2126	386.639
DL	12.7828	2126	420.656
DL	12.7928	2126	383.587
DL	12.7928	2126	415.431
DL	12.8028	2126	380.246
DL	12.8028	2126	41.428
DL	12.8128	2126	374.604
DL	12.8128	2126	417.124
DL	12.8228	2126	376.362
DL	12.8228	2126	419.569
DL	12.8328	2126	381.045
DL	12.8328	2126	422.921
DL	12.8428	2126	380.642
DL	12.8428	2126	42.592
DL	12.8528	2126	375.679
DL	12.8528	2126	420.419
DL	12.8628	2126	379.023
DL	12.8628	2126	410.542
DL	12.8728	2126	38.133
DL	12.8728	2126	412.688
DL	12.8828	2126	387.483
DL	12.8828	2126	418.817
DL	12.8928	2126	392.531
DL	12.8928	2126	413.766
DL	12.9028	2126	393.032
DL	12.9028	2126	410.061
DL	12.9128	2126	385.446
DL	12.9128	2126	413.666
DL	12.9228	2126	396.564
DL	12.9228	2126	40.681
DL	12.9328	2126	397.333
DL	12.9328	2126	407.395
DL	12.9428	2126	396.824
DL	12.9428	2126	404.486
DL	12.9528	2126	393.263
DL	12.9528	2126	408.095
DL	12.9628	2126	397.742
DL	12.9628	2126	403.944
DL	12.9728	2126	403.024
DL	12.9728	2126	404.688
DL	12.9828	2126	401.902
DL	12.9828	2126	405.406
DL	12.9928	2126	400.916
DL	12.9928	2126	393.052
DL	130.028	2126	399.791
DL	130.028	2126	393.045
DL	130.128	2126	400.186
DL	130.128	2126	385.322
DL	130.228	2126	399.932
DL	130.228	2126	381.222
DL	130.328	2126	398.282
DL	130.328	2126	384.259
DL	130.428	2126	390.966
DL	130.428	2126	39.136
DL	130.528	2126	388.561
DL	130.528	2126	385.339
DL	130.628	2126	388.971
DL	130.628	2126	387.913
DL	130.728	2126	391.817
DL	130.728	2126	390.069
DL	130.828	2126	386.513
DL	130.828	2126	392.476
DL	130.928	2126	386.619
DL	130.928	2126	389.534
DL	131.028	2126	393.987
DL	131.028	2126	381.725
DL	131.128	2126	393.879
DL	131.128	2126	382.712
DL	131.228	2126	394.506
DL	131.228	2126	380.888
DL	131.328	2126	38.974
DL	131.328	2126	374.576
DL	131.428	2126	394.755
DL	131.428	2126	372.353
DL	131.528	2126	390.925
DL	131.528	2126	378.204
DL	131.628	2126	392.153
DL	131.628	2126	382.066
DL	131.728	2126	394.385
DL	131.728	2126	388.437
DL	131.828	2126	397.135
DL	131.828	2126	384.026
DL	131.928	2126	394.921
DL	131.928	2126	381.567
DL	132.028	2126	387.219
DL	132.028	2126	374.059
DL	132.128	2126	385.898
DL	132.128	2126	372.711
DL	132.228	2126	397.225
DL	132.228	2126	37.577
DL	132.328	2126	400.714
DL	132.328	2126	375.883
DL	132.428	2126	395.799
DL	132.428	2126	377.805
DL	132.528	2126	393.428
DL	132.528	2126	375.797
DL	132.628	2126	388.731
DL	132.628	2126	373.349
DL	132.728	2126	390.732
DL	132.728	2126	368.467
DL	132.828	2126	390.099
DL	132.828	2126	361.683
DL	132.928	2126	386.774
DL	132.928	2126	360.964
DL	133.028	2126	39.419
DL	133.028	2126	361.063
DL	133.128	2126	410.178
DL	133.128	2126	359.446
DL	133.228	2126	413.266
DL	133.228	2126	359.342
DL	133.328	2126	405.697
DL	133.328	2126	359.546
DL	133.428	2126	401.478
DL	133.428	2126	356.101
DL	133.528	2126	402.064
DL	133.528	2126	357.416
DL	133.628	2126	403.694
DL	133.628	2126	35.603
DL	133.728	2126	401.827
DL	133.728	2126	356.948
DL	133.828	2126	405.798
DL	133.828	2126	360.072
DL	133.928	2126	403.186
DL	133.928	2126	363.207
DL	134.028	2126	40.51
DL	134.028	2126	370.568
DL	134.128	2126	395.358
DL	134.128	2126	379.438
DL	134.228	2126	39.637
DL	134.228	2126	380.546
DL	134.328	2126	396.625
DL	134.328	2126	380.636
DL	134.428	2126	392.984
DL	134.428	2126	387.109
DL	134.528	2126	396.743
DL	134.528	2126	39.287
DL	134.628	2126	395.068
DL	134.628	2126	390.903
DL	134.728	2126	390.787
DL	134.728	2126	39.212
DL	134.828	2126	390.493
DL	134.828	2126	393.488
DL	134.928	2126	393.679
DL	134.928	2126	396.764
DL	135.028	2126	395.696
DL	135.028	2126	39.93
DL	135.128	2126	395.875
DL	135.128	2126	405.534
DL	135.228	2126	397.101
DL	135.228	2126	411.528
DL	135.328	2126	394.727
DL	135.328	2126	42.134
DL	135.428	2126	393.964
DL	135.428	2126	423.328
DL	135.528	2126	398.585
DL	135.528	2126	425.747
DL	135.628	2126	398.748
DL	135.628	2126	416.756
DL	135.728	2126	396.909
DL	135.728	2126	416.459
DL	135.828	2126	394.231
DL	135.828	2126	416.533
DL	135.928	2126	396.436
DL	135.928	2126	407.408
DL	136.028	2126	394.479
DL	136.028	2126	407.047
DL	136.128	2126	391.529
DL	136.128	2126	407.321
DL	136.228	2126	390.688
DL	136.228	2126	413.086
DL	136.328	2126	386.659
DL	136.328	2126	412.466
DL	136.428	2126	390.735
DL	136.428	2126	413.288
DL	136.528	2126	395.679
DL	136.528	2126	415.297
DL	136.628	2126	390.594
DL	136.628	2126	418.055
DL	136.728	2126	386.778
DL	136.728	2126	424.761
DL	136.828	2126	386.072
DL	136.828	2126	429.408
DL	136.928	2126	380.587
DL	136.928	2126	431.732
DL	137.028	2126	376.965
DL	137.028	2126	434.188
DL	137.128	2126	378.074
DL	137.128	2126	441.987
DL	137.228	2126	380.863
DL	137.228	2126	447.794
DL	137.328	2126	381.377
DL	137.328	2126	453.947
DL	137.428	2126	384.825
DL	137.428	2126	450.829
DL	137.528	2126	374.576
DL	137.528	2126	453.715
DL	137.628	2126	375.571
DL	137.628	2126	45.195
DL	137.728	2126	37.385
DL	137.728	2126	449.043
DL	137.828	2126	379.947
DL	137.828	2126	45.182
DL	137.928	2126	381.081
DL	137.928	2126	443.288
DL	138.028	2126	380.675
DL	138.028	2126	441.978
DL	138.128	2126	388.017
DL	138.128	2126	439.845
DL	138.228	2126	384.661
DL	138.228	2126	430.381
DL	138.328	2126	385.052
DL	138.328	2126	427.848
DL	138.428	2126	389.292
DL	138.428	2126	421.338
DL	138.528	2126	390.006
DL	138.528	2126	420.133
DL	138.628	2126	389.135
DL	138.628	2126	414.046
DL	138.728	2126	393.488
DL	138.728	2126	413.216
DL	138.828	2126	388.293
DL	138.828	2126	424.922
DL	138.928	2126	381.289
DL	138.928	2126	423.416
DL	139.028	2126	374.058
DL	139.028	2126	42.251
DL	139.128	2126	372.998
DL	139.128	2126	420.705
DL	139.228	2126	382.624
DL	139.228	2126	412.386
DL	139.328	2126	385.204
DL	139.328	2126	411.301
DL	139.428	2126	394.177
DL	139.428	2126	405.359
DL	139.528	2126	398.455
DL	139.528	2126	40.591
DL	139.628	2126	403.225
DL	139.628	2126	401.597
DL	139.728	2126	401.527
DL	139.728	2126	40.052
DL	139.828	2126	396.541
DL	139.828	2126	400.996
DL	139.928	2126	395.626
DL	139.928	2126	400.753
DL	140.028	2126	393.969
DL	140.028	2126	400.266
DL	140.128	2126	385.313
DL	140.128	2126	399.794
DL	140.228	2126	38.357
DL	140.228	2126	402.485
DL	140.328	2126	38.32
DL	140.328	2126	405.832
DL	140.428	2126	377.063
DL	140.428	2126	400.914
DL	140.528	2126	367.896
DL	140.528	2126	397.757
DL	140.628	2126	365.875
DL	140.628	2126	400.523
DL	140.728	2126	371.127
DL	140.728	2126	401.755
DL	140.828	2126	370.268
DL	140.828	2126	40.042
DL	140.928	2126	368.884
DL	140.928	2126	403.059
DL	141.028	2126	372.457
DL	141.028	2126	413.922
DL	141.128	2126	370.004
DL	141.128	2126	411.282
DL	141.228	2126	369.958
DL	141.228	2126	403.955
DL	141.328	2126	369.272
DL	141.328	2126	415.943
DL	141.428	2126	367.172
DL	141.428	2126	413.504
DL	141.528	2126	364.858
DL	141.528	2126	41.05
DL	141.628	2126	358.583
DL	141.628	2126	405.272
DL	141.728	2126	360.499
DL	141.728	2126	406.549
DL	141.828	2126	35.529
DL	141.828	2126	40.649
DL	141.928	2126	356.201
DL	141.928	2126	404.576
DL	142.028	2126	360.377
DL	142.028	2126	405.538
DL	142.128	2126	36.506
DL	142.128	2126	400.519
DL	142.228	2126	370.385
DL	142.228	2126	401.486
DL	142.328	2126	371.619
DL	142.328	2126	402.342
DL	142.428	2126	369.326
DL	142.428	2126	405.505
DL	142.528	2126	37.446
DL	142.528	2126	400.291
DL	142.628	2126	379.108
DL	142.628	2126	387.383
DL	142.728	2126	375.109
DL	142.728	2126	388.725
DL	142.828	2126	373.405
DL	142.828	2126	387.889
DL	142.928	2126	372.403
DL	142.928	2126	386.617
DL	143.028	2126	372.592
DL	143.028	2126	382.036
DL	143.128	2126	36.848
DL	143.128	2126	390.205
DL	143.228	2126	357.549
DL	143.228	2126	386.412
DL	143.328	2126	359.547
DL	143.328	2126	386.703
DL	143.428	2126	357.944
DL	143.428	2126	387.037
DL	143.528	2126	35.957
DL	143.528	2126	39.206
DL	143.628	2126	355.812
DL	143.628	2126	396.167
DL	143.728	2126	353.151
DL	143.728	2126	395.731
DL	143.828	2126	354.174
DL	143.828	2126	393.121
DL	143.928	2126	362.805
DL	143.928	2126	393.022
